C:\Users\ecoleshill\Documents\ARAIG\Sim-LE-Solution\Debug\SimConnect.cfg
ACCELERATION BODY X,ACCELERATION BODY Y,ACCELERATION BODY Z,TOTAL WEIGHT,PLANE ALTITUDE,ATTITUDE INDICATOR PITCH DEGREES,ATTITUDE INDICATOR BANK DEGREES
 6_5_2018 19:22:25,0.297691, -0.019954, 5.809013, 2261.126465, 605.773010, -0.023512, -0.000000, 
 6_5_2018 19:22:25,0.297691, -0.019954, 5.809013, 2261.107666, 605.773010, -0.023512, -0.000000, 
 6_5_2018 19:22:25,0.297691, -0.019954, 5.809013, 2261.107666, 605.779602, -0.023512, -0.000000, 
 6_5_2018 19:22:25,0.297691, -0.019954, 5.809013, 2261.107666, 605.779602, -0.024277, -0.000000, 
 6_5_2018 19:22:25,0.297691, -0.019954, 5.809013, 2261.107666, 605.779602, -0.024277, -0.000782, 
 6_5_2018 19:22:26,-0.115131, -0.019954, 5.809013, 2261.107666, 605.779602, -0.024277, -0.000782, 
 6_5_2018 19:22:26,-0.115131, 0.045116, 5.809013, 2261.107666, 605.779602, -0.024277, -0.000782, 
 6_5_2018 19:22:26,-0.115131, 0.045116, 5.810093, 2261.107666, 605.779602, -0.024277, -0.000782, 
 6_5_2018 19:22:26,-0.115131, 0.045116, 5.810093, 2261.088867, 605.779602, -0.024277, -0.000782, 
 6_5_2018 19:22:26,-0.115131, 0.045116, 5.810093, 2261.088867, 605.789673, -0.024277, -0.000782, 
 6_5_2018 19:22:26,-0.115131, 0.045116, 5.810093, 2261.088867, 605.789673, -0.022601, -0.000782, 
 6_5_2018 19:22:26,-0.115131, 0.045116, 5.810093, 2261.088867, 605.789673, -0.022601, -0.001262, 
 6_5_2018 19:22:27,-0.888600, 0.045116, 5.810093, 2261.088867, 605.789673, -0.022601, -0.001262, 
 6_5_2018 19:22:27,-0.888600, 0.381147, 5.810093, 2261.088867, 605.789673, -0.022601, -0.001262, 
 6_5_2018 19:22:27,-0.888600, 0.381147, 5.839161, 2261.088867, 605.789673, -0.022601, -0.001262, 
 6_5_2018 19:22:27,-0.888600, 0.381147, 5.839161, 2261.070313, 605.789673, -0.022601, -0.001262, 
 6_5_2018 19:22:27,-0.888600, 0.381147, 5.839161, 2261.070313, 605.798889, -0.022601, -0.001262, 
